disease_id,outcome,income,sex,age_group,rel_year,estimate,ci_low,ci_high,p_value,n
22,80,Medium,Female,45-64,5,5154.95458984375,-1797.7961,12107.705,.14616928,226
22,80,Medium,Female,45-64,-1,230.1047058105469,-1492.345,1952.5543,.79344523,226
22,80,Medium,Female,45-64,-2,0,0,0,,226
22,80,Medium,Female,45-64,-3,-546.5380249023438,-1721.8525,628.77649,.36206993,226
22,80,Medium,Female,45-64,-4,-632.8826293945313,-2086.0193,820.25415,.39330667,226
22,80,Medium,Female,45-64,-5,0,0,0,,226
22,80,High,Female,45-64,0,19016.083984375,15974.448,22057.719,1.6034749e-34,226
22,80,High,Female,45-64,1,9724.298828125,6591.085,12857.513,1.1788721e-09,226
22,80,High,Female,45-64,2,6109.5703125,2325.2363,9893.9043,.0015545787,226
22,80,High,Female,45-64,3,5533.51025390625,655.3291,10411.691,.026195301,226
22,80,High,Female,45-64,4,3020.31591796875,-3200.4045,9241.0361,.34128505,226
22,80,High,Female,45-64,5,5154.95458984375,-1797.7961,12107.705,.14616928,226
22,80,High,Female,45-64,-1,230.1047058105469,-1492.345,1952.5543,.79344523,226
22,80,High,Female,45-64,-2,0,0,0,,226
22,80,High,Female,45-64,-3,-546.5380249023438,-1721.8525,628.77649,.36206993,226
22,80,High,Female,45-64,-4,-632.8826293945313,-2086.0193,820.25415,.39330667,226
22,80,High,Female,45-64,-5,0,0,0,,226
22,80,Low,Female,65-75,0,13264.607421875,10866.744,15662.471,2.1667078e-27,393
22,80,Low,Female,65-75,1,6442.0029296875,3517.5833,9366.4229,.000015777137,393
22,80,Low,Female,65-75,2,3475.705810546875,262.33701,6689.0747,.034004956,393
22,80,Low,Female,65-75,3,2963.042236328125,-1054.5424,6980.627,.14830743,393
22,80,Low,Female,65-75,4,3243.91455078125,-1826.3944,8314.2236,.20984881,393
22,80,Low,Female,65-75,5,2437.598876953125,-3378.5347,8253.7324,.41138697,393
22,80,Low,Female,65-75,-1,242.7384033203125,-1077.0956,1562.5724,.71849191,393
22,80,Low,Female,65-75,-2,0,0,0,,393
22,80,Low,Female,65-75,-3,88.00595092773438,-920.71088,1096.7228,.86422294,393
22,80,Low,Female,65-75,-4,567.5125122070313,-607.09216,1742.1172,.3436501,393
22,80,Low,Female,65-75,-5,0,0,0,,393
22,80,Medium,Female,65-75,0,13264.607421875,10866.744,15662.471,2.1667078e-27,393
22,80,Medium,Female,65-75,1,6442.0029296875,3517.5833,9366.4229,.000015777137,393
22,80,Medium,Female,65-75,2,3475.705810546875,262.33701,6689.0747,.034004956,393
22,80,Medium,Female,65-75,3,2963.042236328125,-1054.5424,6980.627,.14830743,393
22,80,Medium,Female,65-75,4,3243.91455078125,-1826.3944,8314.2236,.20984881,393
22,80,Medium,Female,65-75,5,2437.598876953125,-3378.5347,8253.7324,.41138697,393
22,80,Medium,Female,65-75,-1,242.7384033203125,-1077.0956,1562.5724,.71849191,393
22,80,Medium,Female,65-75,-2,0,0,0,,393
22,80,Medium,Female,65-75,-3,88.00595092773438,-920.71088,1096.7228,.86422294,393
22,80,Medium,Female,65-75,-4,567.5125122070313,-607.09216,1742.1172,.3436501,393
22,80,Medium,Female,65-75,-5,0,0,0,,393
22,80,High,Female,65-75,0,13264.607421875,10866.744,15662.471,2.1667078e-27,393
22,80,High,Female,65-75,1,6442.0029296875,3517.5833,9366.4229,.000015777137,393
22,80,High,Female,65-75,2,3475.705810546875,262.33701,6689.0747,.034004956,393
22,80,High,Female,65-75,3,2963.042236328125,-1054.5424,6980.627,.14830743,393
22,80,High,Female,65-75,4,3243.91455078125,-1826.3944,8314.2236,.20984881,393
22,80,High,Female,65-75,5,2437.598876953125,-3378.5347,8253.7324,.41138697,393
22,80,High,Female,65-75,-1,242.7384033203125,-1077.0956,1562.5724,.71849191,393
22,80,High,Female,65-75,-2,0,0,0,,393
22,80,High,Female,65-75,-3,88.00595092773438,-920.71088,1096.7228,.86422294,393
22,80,High,Female,65-75,-4,567.5125122070313,-607.09216,1742.1172,.3436501,393
22,80,High,Female,65-75,-5,0,0,0,,393
22,80,Low,Male,45-64,0,16261.2451171875,14742.949,17779.541,0,1067
22,80,Low,Male,45-64,1,7742.4541015625,5930.2124,9554.6953,5.5825824e-17,1067
22,80,Low,Male,45-64,2,4816.1728515625,2711.4858,6920.8599,7.2885155e-06,1067
22,80,Low,Male,45-64,3,3397.407958984375,682.83429,6111.9814,.014166013,1067
22,80,Low,Male,45-64,4,3187.962646484375,-79.799026,6455.7241,.055858672,1067
22,80,Low,Male,45-64,5,3468.79345703125,-514.15381,7451.7407,.087824658,1067
22,80,Low,Male,45-64,-1,226.4541015625,-602.927,1055.8352,.5925405,1067
22,80,Low,Male,45-64,-2,0,0,0,,1067
22,80,Low,Male,45-64,-3,628.5469360351563,-62.358089,1319.4519,.074570201,1067
22,80,Low,Male,45-64,-4,223.48193359375,-359.7883,806.75214,.45266438,1067
22,80,Low,Male,45-64,-5,0,0,0,,1067
22,80,Medium,Male,45-64,0,16261.2451171875,14742.949,17779.541,0,1067
22,80,Medium,Male,45-64,1,7742.4541015625,5930.2124,9554.6953,5.5825824e-17,1067
22,80,Medium,Male,45-64,2,4816.1728515625,2711.4858,6920.8599,7.2885155e-06,1067
22,80,Medium,Male,45-64,3,3397.407958984375,682.83429,6111.9814,.014166013,1067
22,80,Medium,Male,45-64,4,3187.962646484375,-79.799026,6455.7241,.055858672,1067
22,80,Medium,Male,45-64,5,3468.79345703125,-514.15381,7451.7407,.087824658,1067
22,80,Medium,Male,45-64,-1,226.4541015625,-602.927,1055.8352,.5925405,1067
22,80,Medium,Male,45-64,-2,0,0,0,,1067
22,80,Medium,Male,45-64,-3,628.5469360351563,-62.358089,1319.4519,.074570201,1067
22,80,Medium,Male,45-64,-4,223.48193359375,-359.7883,806.75214,.45266438,1067
22,80,Medium,Male,45-64,-5,0,0,0,,1067
22,80,High,Male,45-64,0,16261.2451171875,14742.949,17779.541,0,1067
22,80,High,Male,45-64,1,7742.4541015625,5930.2124,9554.6953,5.5825824e-17,1067
22,80,High,Male,45-64,2,4816.1728515625,2711.4858,6920.8599,7.2885155e-06,1067
22,80,High,Male,45-64,3,3397.407958984375,682.83429,6111.9814,.014166013,1067
22,80,High,Male,45-64,4,3187.962646484375,-79.799026,6455.7241,.055858672,1067
22,80,High,Male,45-64,5,3468.79345703125,-514.15381,7451.7407,.087824658,1067
22,80,High,Male,45-64,-1,226.4541015625,-602.927,1055.8352,.5925405,1067
22,80,High,Male,45-64,-2,0,0,0,,1067
22,80,High,Male,45-64,-3,628.5469360351563,-62.358089,1319.4519,.074570201,1067
22,80,High,Male,45-64,-4,223.48193359375,-359.7883,806.75214,.45266438,1067
22,80,High,Male,45-64,-5,0,0,0,,1067
22,80,Low,Male,65-75,0,13393.505859375,12325.545,14461.467,0,1855
22,80,Low,Male,65-75,1,5134.47607421875,3803.7498,6465.2026,3.9549781e-14,1855
22,80,Low,Male,65-75,2,3505.907958984375,1866.7639,5145.0518,.000027629199,1855
22,80,Low,Male,65-75,3,2564.464599609375,570.5412,4558.3882,.011707695,1855
22,80,Low,Male,65-75,4,2028.175415039063,-380.77106,4437.1221,.098903708,1855
22,80,Low,Male,65-75,5,3129.92041015625,209.70058,6050.1401,.035663154,1855
22,80,Low,Male,65-75,-1,-207.9559631347656,-778.44495,362.53299,.47494045,1855
22,80,Low,Male,65-75,-2,0,0,0,,1855
22,80,Low,Male,65-75,-3,-83.90882873535156,-483.84103,316.02338,.68090904,1855
22,80,Low,Male,65-75,-4,79.32611846923828,-395.47083,554.12305,.74331653,1855
22,80,Low,Male,65-75,-5,0,0,0,,1855
22,80,Medium,Male,65-75,0,13393.505859375,12325.545,14461.467,0,1855
22,80,Medium,Male,65-75,1,5134.47607421875,3803.7498,6465.2026,3.9549781e-14,1855
22,80,Medium,Male,65-75,2,3505.907958984375,1866.7639,5145.0518,.000027629199,1855
22,80,Medium,Male,65-75,3,2564.464599609375,570.5412,4558.3882,.011707695,1855
22,80,Medium,Male,65-75,4,2028.175415039063,-380.77106,4437.1221,.098903708,1855
22,80,Medium,Male,65-75,5,3129.92041015625,209.70058,6050.1401,.035663154,1855
22,80,Medium,Male,65-75,-1,-207.9559631347656,-778.44495,362.53299,.47494045,1855
22,80,Medium,Male,65-75,-2,0,0,0,,1855
22,80,Medium,Male,65-75,-3,-83.90882873535156,-483.84103,316.02338,.68090904,1855
22,80,Medium,Male,65-75,-4,79.32611846923828,-395.47083,554.12305,.74331653,1855
22,80,Medium,Male,65-75,-5,0,0,0,,1855
22,80,High,Male,65-75,0,13393.505859375,12325.545,14461.467,0,1855
22,80,High,Male,65-75,1,5134.47607421875,3803.7498,6465.2026,3.9549781e-14,1855
22,80,High,Male,65-75,2,3505.907958984375,1866.7639,5145.0518,.000027629199,1855
22,80,High,Male,65-75,3,2564.464599609375,570.5412,4558.3882,.011707695,1855
22,80,High,Male,65-75,4,2028.175415039063,-380.77106,4437.1221,.098903708,1855
22,80,High,Male,65-75,5,3129.92041015625,209.70058,6050.1401,.035663154,1855
22,80,High,Male,65-75,-1,-207.9559631347656,-778.44495,362.53299,.47494045,1855
22,80,High,Male,65-75,-2,0,0,0,,1855
22,80,High,Male,65-75,-3,-83.90882873535156,-483.84103,316.02338,.68090904,1855
22,80,High,Male,65-75,-4,79.32611846923828,-395.47083,554.12305,.74331653,1855
22,80,High,Male,65-75,-5,0,0,0,,1855
22,80,Low,Male,76+,0,10043.814453125,7146.8545,12940.774,1.0804477e-11,177
22,80,Low,Male,76+,1,3213.388427734375,-413.87747,6840.6543,.082500108,177
22,80,Low,Male,76+,2,2885.730224609375,-1571.8414,7343.3018,.20449124,177
22,80,Low,Male,76+,3,2016.560668945313,-3484.0779,7517.1992,.47242102,177
22,80,Low,Male,76+,4,-1018.946228027344,-8031.3232,5993.4307,.77579629,177
22,80,Low,Male,76+,5,-1971.348876953125,-10326.456,6383.7578,.64375651,177
22,80,Low,Male,76+,-1,-137.4131927490234,-2042.6793,1767.853,.88758498,177
22,80,Low,Male,76+,-2,0,0,0,,177
22,80,Low,Male,76+,-3,1090.918823242188,-438.74228,2620.5798,.16216515,177
22,80,Low,Male,76+,-4,66.13215637207031,-1063.1675,1195.4318,.90862089,177
22,80,Low,Male,76+,-5,0,0,0,,177
22,80,Medium,Male,76+,0,10043.814453125,7146.8545,12940.774,1.0804477e-11,177
22,80,Medium,Male,76+,1,3213.388427734375,-413.87747,6840.6543,.082500108,177
22,80,Medium,Male,76+,2,2885.730224609375,-1571.8414,7343.3018,.20449124,177
22,80,Medium,Male,76+,3,2016.560668945313,-3484.0779,7517.1992,.47242102,177
22,80,Medium,Male,76+,4,-1018.946228027344,-8031.3232,5993.4307,.77579629,177
22,80,Medium,Male,76+,5,-1971.348876953125,-10326.456,6383.7578,.64375651,177
22,80,Medium,Male,76+,-1,-137.4131927490234,-2042.6793,1767.853,.88758498,177
22,80,Medium,Male,76+,-2,0,0,0,,177
22,80,Medium,Male,76+,-3,1090.918823242188,-438.74228,2620.5798,.16216515,177
22,80,Medium,Male,76+,-4,66.13215637207031,-1063.1675,1195.4318,.90862089,177
22,80,Medium,Male,76+,-5,0,0,0,,177
22,80,High,Male,76+,0,10043.814453125,7146.8545,12940.774,1.0804477e-11,177
22,80,High,Male,76+,1,3213.388427734375,-413.87747,6840.6543,.082500108,177
22,80,High,Male,76+,2,2885.730224609375,-1571.8414,7343.3018,.20449124,177
22,80,High,Male,76+,3,2016.560668945313,-3484.0779,7517.1992,.47242102,177
22,80,High,Male,76+,4,-1018.946228027344,-8031.3232,5993.4307,.77579629,177
22,80,High,Male,76+,5,-1971.348876953125,-10326.456,6383.7578,.64375651,177
22,80,High,Male,76+,-1,-137.4131927490234,-2042.6793,1767.853,.88758498,177
22,80,High,Male,76+,-2,0,0,0,,177
22,80,High,Male,76+,-3,1090.918823242188,-438.74228,2620.5798,.16216515,177
22,80,High,Male,76+,-4,66.13215637207031,-1063.1675,1195.4318,.90862089,177
22,80,High,Male,76+,-5,0,0,0,,177
22,81,Low,Female,45-64,0,-.0323871485888958,-.07519868,.010424382,.13814075,55
22,81,Low,Female,45-64,1,.0460487976670265,-.042993341,.13509093,.31076008,55
22,81,Low,Female,45-64,2,.0801377147436142,-.040384836,.20066027,.19249253,55
22,81,Low,Female,45-64,3,.1714280247688293,-.011029875,.35388592,.065546148,55
22,81,Low,Female,45-64,4,.1369260996580124,-.05410431,.3279565,.16005641,55
22,81,Low,Female,45-64,5,.2448374181985855,-.013016789,.50269163,.062736146,55
22,81,Low,Female,45-64,-1,-.0243620574474335,-.064481504,.015757391,.23397304,55
22,81,Low,Female,45-64,-2,0,0,0,,55
22,81,Low,Female,45-64,-3,-.0001754951372277,-.010337176,.0099861855,.97299695,55
22,81,Low,Female,45-64,-4,-.0004947415436618,-.026569491,.025580008,.97033435,55
22,81,Low,Female,45-64,-5,0,0,0,,55
22,81,Low,Male,45-64,0,-.0405546650290489,-.088041,.0069316695,.094151214,232
22,81,Low,Male,45-64,1,-.0360049419105053,-.10944283,.037432946,.3365804,232
22,81,Low,Male,45-64,2,.0331340655684471,-.075804807,.14207295,.55108202,232
22,81,Low,Male,45-64,3,.1268533319234848,-.016250236,.26995689,.082311176,232
22,81,Low,Male,45-64,4,.1427869945764542,-.034460682,.32003468,.11435103,232
22,81,Low,Male,45-64,5,.2126578092575073,-.0081182569,.43343389,.059035625,232
22,81,Low,Male,45-64,-1,-.0238729733973742,-.047194969,-.00055097899,.044823743,232
22,81,Low,Male,45-64,-2,0,0,0,,232
22,81,Low,Male,45-64,-3,.0037110263947397,-.011550406,.018972458,.63364637,232
22,81,Low,Male,45-64,-4,.0032138319220394,-.012106842,.018534506,.68096179,232
22,81,Low,Male,45-64,-5,0,0,0,,232
22,81,Medium,Male,45-64,0,-.0063429903239012,-.026937388,.014251408,.54606175,295
22,81,Medium,Male,45-64,1,-.0017106186132878,-.037655905,.034234665,.92568475,295
22,81,Medium,Male,45-64,2,.0491571389138699,-.011086135,.10940041,.10975055,295
22,81,Medium,Male,45-64,3,.0636958330869675,-.01845682,.14584848,.12859727,295
22,81,Medium,Male,45-64,4,.0409504696726799,-.070427142,.15232809,.4711324,295
22,81,Medium,Male,45-64,5,.0524629838764668,-.095363662,.20028964,.48668262,295
22,81,Medium,Male,45-64,-1,-.0016046516830102,-.014249374,.01104007,.80356991,295
22,81,Medium,Male,45-64,-2,0,0,0,,295
22,81,Medium,Male,45-64,-3,-.0053572342731059,-.014529745,.0038152768,.25231513,295
22,81,Medium,Male,45-64,-4,.003694714512676,-.0055040759,.012893505,.43114236,295
22,81,Medium,Male,45-64,-5,0,0,0,,295
22,81,High,Male,45-64,0,.0062790345400572,-.026513834,.039071903,.70744318,154
22,81,High,Male,45-64,1,.0071339649148285,-.036423776,.050691705,.74820107,154
22,81,High,Male,45-64,2,.0260843746364117,-.042881958,.095050707,.45850602,154
22,81,High,Male,45-64,3,.0396150723099709,-.076678649,.15590879,.50434583,154
22,81,High,Male,45-64,4,.0292803067713976,-.11051016,.16907077,.68141079,154
22,81,High,Male,45-64,5,.0233757440000772,-.15525709,.20200859,.79757714,154
22,81,High,Male,45-64,-1,-.0052778259851038,-.030046122,.019490471,.67620128,154
22,81,High,Male,45-64,-2,0,0,0,,154
22,81,High,Male,45-64,-3,.0008564535528421,-.0077559305,.0094688376,.84546256,154
22,81,High,Male,45-64,-4,-.0056740897707641,-.017558962,.0062107816,.34940419,154
22,81,High,Male,45-64,-5,0,0,0,,154
22,83,Low,Female,65-75,0,.0010393812553957,-.012106802,.014185566,.87684959,164
22,83,Low,Female,65-75,1,.0018194238655269,-.011456672,.01509552,.78823107,164
22,83,Low,Female,65-75,2,-.0164463520050049,-.043744277,.010851575,.23766096,164
22,83,Low,Female,65-75,3,-.0064740586094558,-.041916288,.02896817,.72032565,164
22,83,Low,Female,65-75,4,-.0091058639809489,-.048814312,.030602584,.65309739,164
22,83,Low,Female,65-75,5,.0078618694096804,-.044116288,.059840027,.76688147,164
22,83,Low,Female,65-75,-1,-.0031315046362579,-.018315265,.012052256,.68604273,164
22,83,Low,Female,65-75,-2,0,0,0,,164
22,83,Low,Female,65-75,-3,.0009555934229866,-.001436898,.0033480849,.4337149,164
22,83,Low,Female,65-75,-4,.0078422063961625,.0016426778,.014041735,.013162664,164
22,83,Low,Female,65-75,-5,0,0,0,,164
22,83,Medium,Female,65-75,0,.0040398179553449,-.0031445024,.011224139,.27040589,101
22,83,Medium,Female,65-75,1,.0038897283375263,-.0079026818,.015682139,.51795149,101
22,83,Medium,Female,65-75,2,.0103546278551221,-.0087464247,.02945568,.28800395,101
22,83,Medium,Female,65-75,3,.0056351809762418,-.036432784,.047703147,.79289722,101
22,83,Medium,Female,65-75,4,.0359213538467884,-.008648796,.080491506,.11418387,101
22,83,Medium,Female,65-75,5,.0404042787849903,-.070690393,.15149894,.47594666,101
22,83,Medium,Female,65-75,-1,.0016540425131097,-.0018290085,.0051370934,.35197195,101
22,83,Medium,Female,65-75,-2,0,0,0,,101
22,83,Medium,Female,65-75,-3,.0052932500839233,-.0095960125,.020182513,.48593083,101
22,83,Medium,Female,65-75,-4,-.0151936840265989,-.042111639,.011724269,.26859206,101
22,83,Medium,Female,65-75,-5,0,0,0,,101
22,83,High,Female,65-75,0,.0296140238642693,-.0037735503,.063001595,.082127027,121
22,83,High,Female,65-75,1,.0607442110776901,.016014826,.1054736,.0077734506,121
22,83,High,Female,65-75,2,.0364255756139755,-.015088859,.087940007,.16577582,121
22,83,High,Female,65-75,3,.009209681302309,-.060180895,.078600258,.79475898,121
22,83,High,Female,65-75,4,.1207632943987846,.012596085,.2289305,.028651962,121
22,83,High,Female,65-75,5,.092741385102272,-.022584334,.2080671,.11498628,121
22,83,High,Female,65-75,-1,.0437031984329224,.0016161553,.085790239,.041824255,121
22,83,High,Female,65-75,-2,0,0,0,,121
22,83,High,Female,65-75,-3,-.0001845297083491,-.010333627,.0099645676,.97157222,121
22,83,High,Female,65-75,-4,-.0013468799879774,-.012439379,.0097456202,.81189018,121
22,83,High,Female,65-75,-5,0,0,0,,121
22,83,Low,Male,65-75,0,.0045890677720308,-.010525335,.01970347,.55177695,761
22,83,Low,Male,65-75,1,.0285575166344643,.0045554703,.052559562,.019700777,761
22,83,Low,Male,65-75,2,.0312817469239235,.00037223034,.062191263,.047300063,761
22,83,Low,Male,65-75,3,.0247470308095217,-.010629991,.060124051,.17035483,761
22,83,Low,Male,65-75,4,.0155423115938902,-.026659168,.057743791,.47038972,761
22,83,Low,Male,65-75,5,.0448014512658119,-.012643004,.1022459,.12635824,761
22,83,Low,Male,65-75,-1,.0024840224068612,-.007469207,.012437252,.62473112,761
22,83,Low,Male,65-75,-2,0,0,0,,761
22,83,Low,Male,65-75,-3,-.0020755785517395,-.0072544166,.0031032595,.43214273,761
22,83,Low,Male,65-75,-4,-.0021220766939223,-.0088872705,.0046431166,.53868395,761
22,83,Low,Male,65-75,-5,0,0,0,,761
22,83,Medium,Male,65-75,0,.0000572287754039,-.0091536185,.0092680762,.99028373,633
22,83,Medium,Male,65-75,1,.003667987184599,-.0075427452,.014878719,.52133864,633
22,83,Medium,Male,65-75,2,.0016373666003346,-.011565404,.014840137,.80794877,633
22,83,Medium,Male,65-75,3,.0063947923481464,-.012609372,.025398957,.50955629,633
22,83,Medium,Male,65-75,4,.0026418396737427,-.023207298,.028490977,.84123313,633
22,83,Medium,Male,65-75,5,.0083947544917464,-.028309353,.045098864,.65395111,633
22,83,Medium,Male,65-75,-1,.0024005079176277,-.0025509014,.0073519172,.34199357,633
22,83,Medium,Male,65-75,-2,0,0,0,,633
22,83,Medium,Male,65-75,-3,-.0016870611580089,-.0051437551,.001769633,.33877411,633
22,83,Medium,Male,65-75,-4,-.000940116471611,-.003704967,.0018247339,.50512499,633
22,83,Medium,Male,65-75,-5,0,0,0,,633
22,83,High,Male,65-75,0,.0024666881654412,-.011928938,.016862314,.73698723,462
22,83,High,Male,65-75,1,-.0031505257356912,-.021104099,.014803048,.73088813,462
22,83,High,Male,65-75,2,-.0019946151878685,-.025840243,.021851012,.86977202,462
22,83,High,Male,65-75,3,.0006227429257706,-.027289899,.028535385,.96512085,462
22,83,High,Male,65-75,4,.012534654699266,-.014978581,.040047891,.37188435,462
22,83,High,Male,65-75,5,.013999798335135,-.018654691,.046654288,.40073955,462
22,83,High,Male,65-75,-1,.0026524611748755,-.006030465,.011335388,.54934561,462
22,83,High,Male,65-75,-2,0,0,0,,462
22,83,High,Male,65-75,-3,.0003085720236413,-.0016059573,.0022231014,.75207788,462
22,83,High,Male,65-75,-4,-.0015837796963751,-.0051161181,.0019485585,.37951136,462
22,83,High,Male,65-75,-5,0,0,0,,462
22,83,Low,Male,76+,0,.0250413566827774,-.065336294,.11541901,.58708411,64
22,83,Low,Male,76+,1,.0865064337849617,-.066921771,.23993464,.26911879,64
22,83,Low,Male,76+,2,.1409495621919632,-.031998657,.31389779,.11018474,64
22,83,Low,Male,76+,3,.0943647176027298,-.14635877,.33508819,.44229171,64
22,83,Low,Male,76+,4,-.1243545934557915,-.47660035,.22789118,.48897132,64
22,83,Low,Male,76+,5,-.2522084712982178,-.73992473,.2355078,.31079382,64
22,83,Low,Male,76+,-1,.0166610460728407,-.039403208,.072725303,.5602513,64
22,83,Low,Male,76+,-2,0,0,0,,64
22,83,Low,Male,76+,-3,-.0071052117273211,-.032821521,.018611096,.58814067,64
22,83,Low,Male,76+,-4,-.0100242076441646,-.033701357,.013652942,.40664834,64
22,83,Low,Male,76+,-5,0,0,0,,64
22,83,Medium,Male,76+,0,.0497903525829315,-.10936044,.20894115,.53975314,60
22,83,Medium,Male,76+,1,.0853509902954102,-.15652843,.32723039,.48917782,60
22,83,Medium,Male,76+,2,.1967344880104065,-.15834908,.55181807,.27750534,60
22,83,Medium,Male,76+,3,.1317308694124222,-.2723209,.53578264,.52281743,60
22,83,Medium,Male,76+,4,-.0626010373234749,-.60337412,.47817203,.82050633,60
22,83,Medium,Male,76+,5,-.2795389592647552,-1.0034566,.44437867,.44914031,60
22,83,Medium,Male,76+,-1,.0158536117523909,-.058549199,.090256423,.67621535,60
22,83,Medium,Male,76+,-2,0,0,0,,60
22,83,Medium,Male,76+,-3,.0134753100574017,-.016355947,.043306567,.37595877,60
22,83,Medium,Male,76+,-4,-.0132179949432611,-.033789061,.0073530711,.20788467,60
22,83,Medium,Male,76+,-5,0,0,0,,60
22,83,High,Male,76+,0,.017546184360981,-.030338828,.065431193,.47264034,51
22,83,High,Male,76+,1,-.0090432772412896,-.045746144,.027659589,.62914723,51
22,83,High,Male,76+,2,.0077841938473284,-.073520713,.089089103,.85114956,51
22,83,High,Male,76+,3,.0344968438148499,-.086372033,.15536572,.57589006,51
22,83,High,Male,76+,4,.0182610917836428,-.11752318,.15404536,.79209381,51
22,83,High,Male,76+,5,.04526636749506,-.1764341,.26696685,.68901736,51
22,83,High,Male,76+,-1,.0021052341908216,-.010454553,.014665022,.74251145,51
22,83,High,Male,76+,-2,0,0,0,,51
22,83,High,Male,76+,-3,.0028780784923583,-.004242246,.0099984026,.42821845,51
22,83,High,Male,76+,-4,.0010183119447902,-.007402488,.0094391117,.81264186,51
22,83,High,Male,76+,-5,0,0,0,,51
23,78,Low,Female,25-44,0,-.1559654176235199,-.28041294,-.031517886,.014033905,197
23,78,Low,Female,25-44,1,-.2498676627874374,-.42367086,-.076064475,.004835566,197
23,78,Low,Female,25-44,2,-.2767105102539063,-.48974487,-.063676149,.010901337,197
23,78,Low,Female,25-44,3,-.3050503432750702,-.5607686,-.049332079,.01938129,197
23,78,Low,Female,25-44,4,-.2969411015510559,-.60588568,.012003469,.059585564,197
23,78,Low,Female,25-44,5,-.4060363471508026,-.77438724,-.03768548,.030732054,197
23,78,Low,Female,25-44,-1,-.0511565841734409,-.13769446,.035381291,.24659984,197
23,78,Low,Female,25-44,-2,0,0,0,,197
23,78,Low,Female,25-44,-3,-.0026945918798447,-.055560943,.050171759,.92042291,197
23,78,Low,Female,25-44,-4,.0120633197948337,-.040803451,.064930089,.65470213,197
23,78,Low,Female,25-44,-5,0,0,0,,197
23,78,Medium,Female,25-44,0,-.0008898383239284,-.07127142,.069491744,.98023015,339
23,78,Medium,Female,25-44,1,-.05375886708498,-.15308589,.045568157,.288775,339
23,78,Medium,Female,25-44,2,-.0953708291053772,-.22722483,.036483169,.15628409,339
23,78,Medium,Female,25-44,3,-.0752849355340004,-.24161097,.091041096,.37499058,339
23,78,Medium,Female,25-44,4,-.0863664522767067,-.28709206,.11435917,.39904305,339
23,78,Medium,Female,25-44,5,-.0838675498962402,-.31981227,.15207717,.48599663,339
23,78,Medium,Female,25-44,-1,.0005689563113265,-.041798055,.042935967,.97900105,339
23,78,Medium,Female,25-44,-2,0,0,0,,339
23,78,Medium,Female,25-44,-3,-.001033557462506,-.029624747,.027557632,.9435147,339
23,78,Medium,Female,25-44,-4,.0123251844197512,-.014363443,.03901381,.36538294,339
23,78,Medium,Female,25-44,-5,0,0,0,,339
23,78,High,Female,25-44,0,-.0211290773004293,-.059273031,.017014878,.27761057,398
23,78,High,Female,25-44,1,-.0371494553983212,-.09172859,.017429678,.18217762,398
23,78,High,Female,25-44,2,-.0380708202719688,-.10982738,.033685736,.29839176,398
23,78,High,Female,25-44,3,-.1057807579636574,-.20028327,-.011278245,.02824167,398
23,78,High,Female,25-44,4,-.1047433838248253,-.21993504,.010448271,.074713133,398
23,78,High,Female,25-44,5,-.0694060102105141,-.2088145,.070002481,.32916012,398
23,78,High,Female,25-44,-1,-.006400995887816,-.030959649,.018157657,.60945141,398
23,78,High,Female,25-44,-2,0,0,0,,398
23,78,High,Female,25-44,-3,.0033566590864211,-.0093060257,.016019344,.60336876,398
23,78,High,Female,25-44,-4,.0022541845683008,-.0077458462,.012254216,.6586203,398
23,78,High,Female,25-44,-5,0,0,0,,398
23,78,Low,Female,45-64,0,-.0197284985333681,-.046094667,.0066376696,.1424928,2727
23,78,Low,Female,45-64,1,-.0777605995535851,-.11530299,-.040218208,.000049136248,2727
23,78,Low,Female,45-64,2,-.1266919076442719,-.17615794,-.077225886,5.1689420e-07,2727
23,78,Low,Female,45-64,3,-.1384284347295761,-.20012167,-.076735198,.000010931101,2727
23,78,Low,Female,45-64,4,-.1153559535741806,-.1898717,-.040840216,.0024115287,2727
23,78,Low,Female,45-64,5,-.0970359891653061,-.18629427,-.0077777109,.033106547,2727
23,78,Low,Female,45-64,-1,.0038352054543793,-.012584802,.020255214,.64709949,2727
23,78,Low,Female,45-64,-2,0,0,0,,2727
23,78,Low,Female,45-64,-3,.003759108716622,-.0076884245,.015206642,.51982236,2727
23,78,Low,Female,45-64,-4,-.0032078924123198,-.015035595,.0086198095,.59501112,2727
23,78,Low,Female,45-64,-5,0,0,0,,2727
23,78,Medium,Female,45-64,0,.0020061631221324,-.018082943,.022095269,.84481996,2935
23,78,Medium,Female,45-64,1,-.024359242990613,-.054419719,.0057012327,.11222556,2935
23,78,Medium,Female,45-64,2,-.1013442501425743,-.14319259,-.059495915,2.0692762e-06,2935
23,78,Medium,Female,45-64,3,-.1126180738210678,-.16590594,-.059330206,.000034392222,2935
23,78,Medium,Female,45-64,4,-.0944838300347328,-.16011174,-.028855925,.0047756112,2935
23,78,Medium,Female,45-64,5,-.0558157712221146,-.13540332,.023771776,.1692638,2935
23,78,Medium,Female,45-64,-1,.0015282377135009,-.010252287,.013308763,.79929274,2935
23,78,Medium,Female,45-64,-2,0,0,0,,2935
23,78,Medium,Female,45-64,-3,.005526524502784,-.0029031232,.013956172,.19879681,2935
23,78,Medium,Female,45-64,-4,-.0003927611396648,-.0081565892,.0073710666,.92101628,2935
23,78,Medium,Female,45-64,-5,0,0,0,,2935
