disease_id,outcome,income,sex,age_group,rel_year,estimate,ci_low,ci_high,p_value,n
92,78,Medium,Male,45-64,4,-.3137109577655792,-.49058571,-.13683619,.00050834345,173
92,78,Medium,Male,45-64,5,-.3943761587142944,-.60053176,-.18822058,.00017719805,173
92,78,Medium,Male,45-64,-1,-.0195452719926834,-.060516067,.021425521,.3497752,173
92,78,Medium,Male,45-64,-2,0,0,0,,173
92,78,Medium,Male,45-64,-3,-.0101602468639612,-.034676969,.014356474,.41663936,173
92,78,Medium,Male,45-64,-4,-.0038404979277402,-.030283064,.022602068,.7758978,173
92,78,Medium,Male,45-64,-5,0,0,0,,173
92,78,High,Male,45-64,0,-.024925921112299,-.096736073,.046884228,.49629372,115
92,78,High,Male,45-64,1,-.0490493066608906,-.16493924,.066840619,.40679252,115
92,78,High,Male,45-64,2,-.0752392038702965,-.23860788,.088129476,.36669835,115
92,78,High,Male,45-64,3,-.0770588517189026,-.28264722,.12852953,.46255314,115
92,78,High,Male,45-64,4,-.063069187104702,-.31554088,.18940251,.62440163,115
92,78,High,Male,45-64,5,-.0611292794346809,-.35885042,.23659188,.68736398,115
92,78,High,Male,45-64,-1,-.0139221521094441,-.044424322,.016580019,.37099788,115
92,78,High,Male,45-64,-2,0,0,0,,115
92,78,High,Male,45-64,-3,.020563643425703,-.0085187573,.049646046,.1657833,115
92,78,High,Male,45-64,-4,.0034410797525197,-.028879505,.035761666,.83470154,115
92,78,High,Male,45-64,-5,0,0,0,,115
92,79,Medium,Female,25-44,0,.0336303859949112,-.064128302,.13138907,.50014091,129
92,79,Medium,Female,25-44,1,.0511424168944359,-.075814545,.17809938,.42978939,129
92,79,Medium,Female,25-44,2,.0078358594328165,-.16580756,.18147928,.9295212,129
92,79,Medium,Female,25-44,3,.0247987285256386,-.2071885,.25678596,.83404386,129
92,79,Medium,Female,25-44,4,-.0024674104060978,-.28350708,.27857226,.98627073,129
92,79,Medium,Female,25-44,5,.0627822577953339,-.26403403,.38959855,.70652956,129
92,79,Medium,Female,25-44,-1,.0387039631605148,-.013039069,.090446994,.14262469,129
92,79,Medium,Female,25-44,-2,0,0,0,,129
92,79,Medium,Female,25-44,-3,.0168250948190689,-.016381791,.050031982,.32066962,129
92,79,Medium,Female,25-44,-4,.0222425628453493,-.019531524,.064016648,.29667065,129
92,79,Medium,Female,25-44,-5,0,0,0,,129
92,79,High,Female,25-44,0,-.0553329475224018,-.11793476,.0072688651,.083198965,152
92,79,High,Female,25-44,1,-.0905991420149803,-.18428043,.003082142,.058024149,152
92,79,High,Female,25-44,2,-.1035355478525162,-.23145613,.024385035,.11265487,152
92,79,High,Female,25-44,3,-.1435256004333496,-.30657786,.019526657,.084477708,152
92,79,High,Female,25-44,4,-.163825735449791,-.36214259,.034491114,.10542181,152
92,79,High,Female,25-44,5,-.1985587626695633,-.44558024,.048462719,.11514778,152
92,79,High,Female,25-44,-1,-.0227914284914732,-.058549315,.012966458,.2115669,152
92,79,High,Female,25-44,-2,0,0,0,,152
92,79,High,Female,25-44,-3,.0183777920901775,-.0097611547,.046516739,.20051239,152
92,79,High,Female,25-44,-4,.0058645964600146,-.028860133,.040589325,.74062872,152
92,79,High,Female,25-44,-5,0,0,0,,152
92,79,Medium,Female,45-64,0,.0659203752875328,-.02735227,.15919302,.16598257,88
92,79,Medium,Female,45-64,1,.0854743346571922,-.040925041,.21187371,.18503861,88
92,79,Medium,Female,45-64,2,.1229698359966278,-.033232205,.27917188,.12282902,88
92,79,Medium,Female,45-64,3,.121114194393158,-.070299633,.31252801,.21491612,88
92,79,Medium,Female,45-64,4,.1607689708471298,-.057526607,.37906456,.14888288,88
92,79,Medium,Female,45-64,5,.112983912229538,-.15528245,.38125026,.40909922,88
92,79,Medium,Female,45-64,-1,.0816779285669327,-.022178896,.18553475,.12321049,88
92,79,Medium,Female,45-64,-2,0,0,0,,88
92,79,Medium,Female,45-64,-3,.0145068736746907,-.010075591,.039089337,.24741264,88
92,79,Medium,Female,45-64,-4,-.0037667313590646,-.043589011,.036055546,.85292035,88
92,79,Medium,Female,45-64,-5,0,0,0,,88
92,79,High,Female,45-64,0,-.0261441823095083,-.1091689,.056880534,.53710485,77
92,79,High,Female,45-64,1,-.0678621754050255,-.18691097,.051186621,.26387814,77
92,79,High,Female,45-64,2,-.0881103128194809,-.25257954,.076358914,.29370826,77
92,79,High,Female,45-64,3,-.1398096829652786,-.34239858,.062779211,.17617519,77
92,79,High,Female,45-64,4,-.1529611200094223,-.39760479,.091682561,.22039773,77
92,79,High,Female,45-64,5,-.2873205542564392,-.63204545,.057404362,.10233942,77
92,79,High,Female,45-64,-1,-.0116919884458184,-.059342518,.03595854,.63057029,77
92,79,High,Female,45-64,-2,0,0,0,,77
92,79,High,Female,45-64,-3,.0021891619544476,-.029495573,.033873897,.89227957,77
92,79,High,Female,45-64,-4,-.0132108759135008,-.051624805,.025203055,.50027281,77
92,79,High,Female,45-64,-5,0,0,0,,77
92,79,Low,Male,25-44,0,.0623370297253132,-.23973273,.36440679,.68586123,50
92,79,Low,Male,25-44,1,.1625776886940002,-.27869064,.60384601,.47021571,50
92,79,Low,Male,25-44,2,.1368061751127243,-.38310328,.65671563,.60603333,50
92,79,Low,Male,25-44,3,.2682120501995087,-.4065367,.9429608,.43592179,50
92,79,Low,Male,25-44,4,.4176916778087616,-.42324656,1.2586299,.33029169,50
92,79,Low,Male,25-44,5,.5446690320968628,-.43953958,1.5288776,.27806345,50
92,79,Low,Male,25-44,-1,.1103893294930458,-.20977776,.43055642,.49917918,50
92,79,Low,Male,25-44,-2,0,0,0,,50
92,79,Low,Male,25-44,-3,-.0679338350892067,-.2432102,.10734253,.4474583,50
92,79,Low,Male,25-44,-4,-.189725860953331,-.45072496,.071273252,.15422483,50
92,79,Low,Male,25-44,-5,0,0,0,,50
92,79,Medium,Male,25-44,0,-.0067145144566894,-.057739105,.044310078,.79646581,193
92,79,Medium,Male,25-44,1,-.0086160590872169,-.08413101,.06689889,.82304454,193
92,79,Medium,Male,25-44,2,.0236980933696032,-.066244178,.11364036,.60555893,193
92,79,Medium,Male,25-44,3,.0345338582992554,-.069891095,.13895881,.51686734,193
92,79,Medium,Male,25-44,4,.0500584468245506,-.072892733,.17300962,.42487279,193
92,79,Medium,Male,25-44,5,.0573637075722218,-.088493153,.20322056,.44079947,193
92,79,Medium,Male,25-44,-1,-.01600132137537,-.049355328,.017352683,.34706649,193
92,79,Medium,Male,25-44,-2,0,0,0,,193
92,79,Medium,Male,25-44,-3,-.0212818067520857,-.065210328,.02264671,.34234074,193
92,79,Medium,Male,25-44,-4,-.0063952817581594,-.027094889,.014304327,.5448103,193
92,79,Medium,Male,25-44,-5,0,0,0,,193
92,79,High,Male,25-44,0,-.0001024867815431,-.050829198,.050624225,.99684042,174
92,79,High,Male,25-44,1,.0233793724328279,-.048320934,.095079675,.52275872,174
92,79,High,Male,25-44,2,.0395779572427273,-.059385393,.13854131,.43312591,174
92,79,High,Male,25-44,3,.048198226839304,-.078168832,.17456529,.45471811,174
92,79,High,Male,25-44,4,.0500271767377853,-.10355944,.2036138,.52319819,174
92,79,High,Male,25-44,5,.052875105291605,-.13032219,.23607241,.57159591,174
92,79,High,Male,25-44,-1,.0060471561737359,-.022410285,.034504596,.67704672,174
92,79,High,Male,25-44,-2,0,0,0,,174
92,79,High,Male,25-44,-3,-.0174992494285107,-.043646246,.0086477473,.18960185,174
92,79,High,Male,25-44,-4,-.021363252773881,-.047021218,.0042947107,.10269444,174
92,79,High,Male,25-44,-5,0,0,0,,174
92,79,Medium,Male,45-64,0,.0177818648517132,-.026657986,.062221713,.43288678,137
92,79,Medium,Male,45-64,1,.0209191013127565,-.048842281,.09068048,.55670792,137
92,79,Medium,Male,45-64,2,.0065455897711217,-.087360531,.10045171,.89133197,137
92,79,Medium,Male,45-64,3,-.0163169484585524,-.13455835,.10192446,.78679568,137
92,79,Medium,Male,45-64,4,-.0068996292538941,-.15089504,.13709578,.92517698,137
92,79,Medium,Male,45-64,5,-.0145539427176118,-.19003454,.16092665,.87086666,137
92,79,Medium,Male,45-64,-1,.0198280364274979,-.02302167,.062677741,.36442819,137
92,79,Medium,Male,45-64,-2,0,0,0,,137
92,79,Medium,Male,45-64,-3,.024551022797823,-.017745852,.066847898,.25525713,137
92,79,Medium,Male,45-64,-4,.0154139623045921,-.024697801,.055525728,.45134196,137
92,79,Medium,Male,45-64,-5,0,0,0,,137
92,79,High,Male,45-64,0,-.0252809319645166,-.076019511,.025457645,.32877374,93
92,79,High,Male,45-64,1,-.0372336804866791,-.11347312,.039005753,.33845556,93
92,79,High,Male,45-64,2,-.042798388749361,-.14720438,.061607607,.42171556,93
92,79,High,Male,45-64,3,-.0452677048742771,-.18887509,.098339684,.53668857,93
92,79,High,Male,45-64,4,-.0683575198054314,-.24579702,.10908198,.45020193,93
92,79,High,Male,45-64,5,-.0470140911638737,-.26639381,.17236564,.67445838,93
92,79,High,Male,45-64,-1,.0061462167650461,-.024451626,.036744062,.69379741,93
92,79,High,Male,45-64,-2,0,0,0,,93
92,79,High,Male,45-64,-3,.0032076525967568,-.018223833,.024639137,.76925206,93
92,79,High,Male,45-64,-4,.0194732025265694,-.014898867,.053845271,.26681754,93
92,79,High,Male,45-64,-5,0,0,0,,93
92,80,Low,Female,25-44,0,1688.37255859375,789.67822,2587.0669,.00023119159,515
92,80,Low,Female,25-44,1,347.0782775878906,-742.58234,1436.7389,.5324316,515
92,80,Low,Female,25-44,2,-380.0578308105469,-1814.1205,1054.0048,.60345209,515
92,80,Low,Female,25-44,3,-814.5045166015625,-2541.5784,912.56927,.35530165,515
92,80,Low,Female,25-44,4,-510.3775939941406,-2601.1721,1580.417,.63233018,515
92,80,Low,Female,25-44,5,381.1082153320313,-2615.2417,3377.4583,.80313337,515
92,80,Low,Female,25-44,-1,-25.26644706726074,-575.53473,525.00183,.92828995,515
92,80,Low,Female,25-44,-2,0,0,0,,515
92,80,Low,Female,25-44,-3,112.9523239135742,-440.8584,666.76306,.6893397,515
92,80,Low,Female,25-44,-4,-121.1139831542969,-503.48004,261.25208,.53471303,515
92,80,Low,Female,25-44,-5,0,0,0,,515
92,80,Medium,Female,25-44,0,1688.37255859375,789.67822,2587.0669,.00023119159,515
92,80,Medium,Female,25-44,1,347.0782775878906,-742.58234,1436.7389,.5324316,515
92,80,Medium,Female,25-44,2,-380.0578308105469,-1814.1205,1054.0048,.60345209,515
92,80,Medium,Female,25-44,3,-814.5045166015625,-2541.5784,912.56927,.35530165,515
92,80,Medium,Female,25-44,4,-510.3775939941406,-2601.1721,1580.417,.63233018,515
92,80,Medium,Female,25-44,5,381.1082153320313,-2615.2417,3377.4583,.80313337,515
92,80,Medium,Female,25-44,-1,-25.26644706726074,-575.53473,525.00183,.92828995,515
92,80,Medium,Female,25-44,-2,0,0,0,,515
92,80,Medium,Female,25-44,-3,112.9523239135742,-440.8584,666.76306,.6893397,515
92,80,Medium,Female,25-44,-4,-121.1139831542969,-503.48004,261.25208,.53471303,515
92,80,Medium,Female,25-44,-5,0,0,0,,515
92,80,High,Female,25-44,0,1688.37255859375,789.67822,2587.0669,.00023119159,515
92,80,High,Female,25-44,1,347.0782775878906,-742.58234,1436.7389,.5324316,515
92,80,High,Female,25-44,2,-380.0578308105469,-1814.1205,1054.0048,.60345209,515
92,80,High,Female,25-44,3,-814.5045166015625,-2541.5784,912.56927,.35530165,515
92,80,High,Female,25-44,4,-510.3775939941406,-2601.1721,1580.417,.63233018,515
92,80,High,Female,25-44,5,381.1082153320313,-2615.2417,3377.4583,.80313337,515
92,80,High,Female,25-44,-1,-25.26644706726074,-575.53473,525.00183,.92828995,515
92,80,High,Female,25-44,-2,0,0,0,,515
92,80,High,Female,25-44,-3,112.9523239135742,-440.8584,666.76306,.6893397,515
92,80,High,Female,25-44,-4,-121.1139831542969,-503.48004,261.25208,.53471303,515
92,80,High,Female,25-44,-5,0,0,0,,515
92,80,Low,Female,45-64,0,2921.071533203125,1406.6317,4435.5112,.00015653021,412
92,80,Low,Female,45-64,1,786.1192016601563,-648.99213,2221.2305,.28298384,412
92,80,Low,Female,45-64,2,-90.27095794677734,-2294.2307,2113.6887,.93601561,412
92,80,Low,Female,45-64,3,-1034.427490234375,-3583.3088,1514.454,.42635858,412
92,80,Low,Female,45-64,4,-1125.217651367188,-4242.936,1992.5006,.47932738,412
92,80,Low,Female,45-64,5,-2881.807373046875,-6384.5684,620.95355,.10684446,412
92,80,Low,Female,45-64,-1,286.3444213867188,-525.05371,1097.7426,.48913273,412
92,80,Low,Female,45-64,-2,0,0,0,,412
92,80,Low,Female,45-64,-3,-540.4097290039063,-1024.9554,-55.864029,.028817693,412
92,80,Low,Female,45-64,-4,-157.5697021484375,-707.73175,392.59235,.57455504,412
92,80,Low,Female,45-64,-5,0,0,0,,412
92,80,Medium,Female,45-64,0,2921.071533203125,1406.6317,4435.5112,.00015653021,412
92,80,Medium,Female,45-64,1,786.1192016601563,-648.99213,2221.2305,.28298384,412
92,80,Medium,Female,45-64,2,-90.27095794677734,-2294.2307,2113.6887,.93601561,412
92,80,Medium,Female,45-64,3,-1034.427490234375,-3583.3088,1514.454,.42635858,412
92,80,Medium,Female,45-64,4,-1125.217651367188,-4242.936,1992.5006,.47932738,412
92,80,Medium,Female,45-64,5,-2881.807373046875,-6384.5684,620.95355,.10684446,412
92,80,Medium,Female,45-64,-1,286.3444213867188,-525.05371,1097.7426,.48913273,412
92,80,Medium,Female,45-64,-2,0,0,0,,412
92,80,Medium,Female,45-64,-3,-540.4097290039063,-1024.9554,-55.864029,.028817693,412
92,80,Medium,Female,45-64,-4,-157.5697021484375,-707.73175,392.59235,.57455504,412
92,80,Medium,Female,45-64,-5,0,0,0,,412
92,80,High,Female,45-64,0,2921.071533203125,1406.6317,4435.5112,.00015653021,412
92,80,High,Female,45-64,1,786.1192016601563,-648.99213,2221.2305,.28298384,412
92,80,High,Female,45-64,2,-90.27095794677734,-2294.2307,2113.6887,.93601561,412
92,80,High,Female,45-64,3,-1034.427490234375,-3583.3088,1514.454,.42635858,412
92,80,High,Female,45-64,4,-1125.217651367188,-4242.936,1992.5006,.47932738,412
92,80,High,Female,45-64,5,-2881.807373046875,-6384.5684,620.95355,.10684446,412
92,80,High,Female,45-64,-1,286.3444213867188,-525.05371,1097.7426,.48913273,412
92,80,High,Female,45-64,-2,0,0,0,,412
92,80,High,Female,45-64,-3,-540.4097290039063,-1024.9554,-55.864029,.028817693,412
92,80,High,Female,45-64,-4,-157.5697021484375,-707.73175,392.59235,.57455504,412
92,80,High,Female,45-64,-5,0,0,0,,412
92,80,Low,Female,65-75,0,1224.171142578125,-4760.3071,7208.6494,.68846935,54
92,80,Low,Female,65-75,1,-3627.10009765625,-10473.866,3219.6655,.2991223,54
92,80,Low,Female,65-75,2,-5185.9462890625,-12752.574,2380.6816,.17916615,54
92,80,Low,Female,65-75,3,-3980.416748046875,-13147.47,5186.6362,.3947418,54
92,80,Low,Female,65-75,4,-3018.532958984375,-13967.625,7930.5591,.58895677,54
92,80,Low,Female,65-75,5,-2979.12548828125,-16551.561,10593.31,.66703814,54
92,80,Low,Female,65-75,-1,-2492.40625,-6270.4902,1285.6777,.19600615,54
92,80,Low,Female,65-75,-2,0,0,0,,54
92,80,Low,Female,65-75,-3,856.1686401367188,-1289.0387,3001.376,.4340671,54
92,80,Low,Female,65-75,-4,-606.1758422851563,-3697.978,2485.6262,.70077407,54
92,80,Low,Female,65-75,-5,0,0,0,,54
92,80,Medium,Female,65-75,0,1224.171142578125,-4760.3071,7208.6494,.68846935,54
92,80,Medium,Female,65-75,1,-3627.10009765625,-10473.866,3219.6655,.2991223,54
92,80,Medium,Female,65-75,2,-5185.9462890625,-12752.574,2380.6816,.17916615,54
92,80,Medium,Female,65-75,3,-3980.416748046875,-13147.47,5186.6362,.3947418,54
92,80,Medium,Female,65-75,4,-3018.532958984375,-13967.625,7930.5591,.58895677,54
92,80,Medium,Female,65-75,5,-2979.12548828125,-16551.561,10593.31,.66703814,54
92,80,Medium,Female,65-75,-1,-2492.40625,-6270.4902,1285.6777,.19600615,54
92,80,Medium,Female,65-75,-2,0,0,0,,54
92,80,Medium,Female,65-75,-3,856.1686401367188,-1289.0387,3001.376,.4340671,54
92,80,Medium,Female,65-75,-4,-606.1758422851563,-3697.978,2485.6262,.70077407,54
92,80,Medium,Female,65-75,-5,0,0,0,,54
92,80,High,Female,65-75,0,1224.171142578125,-4760.3071,7208.6494,.68846935,54
92,80,High,Female,65-75,1,-3627.10009765625,-10473.866,3219.6655,.2991223,54
92,80,High,Female,65-75,2,-5185.9462890625,-12752.574,2380.6816,.17916615,54
92,80,High,Female,65-75,3,-3980.416748046875,-13147.47,5186.6362,.3947418,54
92,80,High,Female,65-75,4,-3018.532958984375,-13967.625,7930.5591,.58895677,54
92,80,High,Female,65-75,5,-2979.12548828125,-16551.561,10593.31,.66703814,54
92,80,High,Female,65-75,-1,-2492.40625,-6270.4902,1285.6777,.19600615,54
92,80,High,Female,65-75,-2,0,0,0,,54
92,80,High,Female,65-75,-3,856.1686401367188,-1289.0387,3001.376,.4340671,54
92,80,High,Female,65-75,-4,-606.1758422851563,-3697.978,2485.6262,.70077407,54
92,80,High,Female,65-75,-5,0,0,0,,54
92,80,Low,Male,25-44,0,2481.858642578125,1923.8934,3039.8237,2.8270037e-18,627
92,80,Low,Male,25-44,1,555.5421752929688,-165.46902,1276.5533,.13099538,627
92,80,Low,Male,25-44,2,687.8370361328125,-276.32199,1651.9961,.16203016,627
92,80,Low,Male,25-44,3,-33.02961730957031,-1106.1707,1040.1115,.95189619,627
92,80,Low,Male,25-44,4,61.80484771728516,-1246.7714,1370.3811,.9262436,627
92,80,Low,Male,25-44,5,-1.584906339645386,-1624.9269,1621.7571,.99847317,627
92,80,Low,Male,25-44,-1,47.53852462768555,-276.52988,371.60693,.77371567,627
92,80,Low,Male,25-44,-2,0,0,0,,627
92,80,Low,Male,25-44,-3,217.8069915771484,-165.71497,601.32898,.26566166,627
92,80,Low,Male,25-44,-4,-144.1193237304688,-391.37369,103.13506,.25327018,627
92,80,Low,Male,25-44,-5,0,0,0,,627
92,80,Medium,Male,25-44,0,2481.858642578125,1923.8934,3039.8237,2.8270037e-18,627
92,80,Medium,Male,25-44,1,555.5421752929688,-165.46902,1276.5533,.13099538,627
92,80,Medium,Male,25-44,2,687.8370361328125,-276.32199,1651.9961,.16203016,627
92,80,Medium,Male,25-44,3,-33.02961730957031,-1106.1707,1040.1115,.95189619,627
92,80,Medium,Male,25-44,4,61.80484771728516,-1246.7714,1370.3811,.9262436,627
92,80,Medium,Male,25-44,5,-1.584906339645386,-1624.9269,1621.7571,.99847317,627
92,80,Medium,Male,25-44,-1,47.53852462768555,-276.52988,371.60693,.77371567,627
92,80,Medium,Male,25-44,-2,0,0,0,,627
92,80,Medium,Male,25-44,-3,217.8069915771484,-165.71497,601.32898,.26566166,627
92,80,Medium,Male,25-44,-4,-144.1193237304688,-391.37369,103.13506,.25327018,627
92,80,Medium,Male,25-44,-5,0,0,0,,627
92,80,High,Male,25-44,0,2481.858642578125,1923.8934,3039.8237,2.8270037e-18,627
92,80,High,Male,25-44,1,555.5421752929688,-165.46902,1276.5533,.13099538,627
92,80,High,Male,25-44,2,687.8370361328125,-276.32199,1651.9961,.16203016,627
92,80,High,Male,25-44,3,-33.02961730957031,-1106.1707,1040.1115,.95189619,627
92,80,High,Male,25-44,4,61.80484771728516,-1246.7714,1370.3811,.9262436,627
92,80,High,Male,25-44,5,-1.584906339645386,-1624.9269,1621.7571,.99847317,627
92,80,High,Male,25-44,-1,47.53852462768555,-276.52988,371.60693,.77371567,627
92,80,High,Male,25-44,-2,0,0,0,,627
92,80,High,Male,25-44,-3,217.8069915771484,-165.71497,601.32898,.26566166,627
92,80,High,Male,25-44,-4,-144.1193237304688,-391.37369,103.13506,.25327018,627
92,80,High,Male,25-44,-5,0,0,0,,627
92,80,Low,Male,45-64,0,3374.971435546875,2161.9895,4587.9536,4.9400114e-08,444
92,80,Low,Male,45-64,1,2352.474609375,471.79636,4233.1528,.014218496,444
92,80,Low,Male,45-64,2,1566.13623046875,-299.58218,3431.8547,.099912323,444
92,80,Low,Male,45-64,3,2054.246826171875,-211.16624,4319.6597,.075518519,444
92,80,Low,Male,45-64,4,1642.090698242188,-1320.3574,4604.5391,.27728802,444
92,80,Low,Male,45-64,5,111.0734100341797,-3149.3765,3371.5234,.94676393,444
92,80,Low,Male,45-64,-1,614.8297119140625,-149.90997,1379.5695,.11507509,444
92,80,Low,Male,45-64,-2,0,0,0,,444
92,80,Low,Male,45-64,-3,172.0634613037109,-365.31665,709.44354,.53028476,444
92,80,Low,Male,45-64,-4,204.8499298095703,-408.31305,818.01294,.51258945,444
92,80,Low,Male,45-64,-5,0,0,0,,444
92,80,Medium,Male,45-64,0,3374.971435546875,2161.9895,4587.9536,4.9400114e-08,444
92,80,Medium,Male,45-64,1,2352.474609375,471.79636,4233.1528,.014218496,444
92,80,Medium,Male,45-64,2,1566.13623046875,-299.58218,3431.8547,.099912323,444
92,80,Medium,Male,45-64,3,2054.246826171875,-211.16624,4319.6597,.075518519,444
92,80,Medium,Male,45-64,4,1642.090698242188,-1320.3574,4604.5391,.27728802,444
92,80,Medium,Male,45-64,5,111.0734100341797,-3149.3765,3371.5234,.94676393,444
92,80,Medium,Male,45-64,-1,614.8297119140625,-149.90997,1379.5695,.11507509,444
92,80,Medium,Male,45-64,-2,0,0,0,,444
92,80,Medium,Male,45-64,-3,172.0634613037109,-365.31665,709.44354,.53028476,444
92,80,Medium,Male,45-64,-4,204.8499298095703,-408.31305,818.01294,.51258945,444
92,80,Medium,Male,45-64,-5,0,0,0,,444
92,80,High,Male,45-64,0,3374.971435546875,2161.9895,4587.9536,4.9400114e-08,444
92,80,High,Male,45-64,1,2352.474609375,471.79636,4233.1528,.014218496,444
92,80,High,Male,45-64,2,1566.13623046875,-299.58218,3431.8547,.099912323,444
92,80,High,Male,45-64,3,2054.246826171875,-211.16624,4319.6597,.075518519,444
92,80,High,Male,45-64,4,1642.090698242188,-1320.3574,4604.5391,.27728802,444
92,80,High,Male,45-64,5,111.0734100341797,-3149.3765,3371.5234,.94676393,444
92,80,High,Male,45-64,-1,614.8297119140625,-149.90997,1379.5695,.11507509,444
92,80,High,Male,45-64,-2,0,0,0,,444
92,80,High,Male,45-64,-3,172.0634613037109,-365.31665,709.44354,.53028476,444
92,80,High,Male,45-64,-4,204.8499298095703,-408.31305,818.01294,.51258945,444
92,80,High,Male,45-64,-5,0,0,0,,444
92,81,Low,Female,25-44,0,.007301164790988,-.010254079,.024856409,.41498235,52
92,81,Low,Female,25-44,1,.0155098894611001,-.016828241,.04784802,.34719312,52
92,81,Low,Female,25-44,2,.0676464065909386,-.017350785,.15264361,.11878397,52
92,81,Low,Female,25-44,3,.1279760152101517,-.011276369,.26722839,.071658246,52
92,81,Low,Female,25-44,4,.1579623818397522,-.053578485,.36950326,.14330967,52
92,81,Low,Female,25-44,5,.236772283911705,-.045392964,.51893753,.10003426,52
92,81,Low,Female,25-44,-1,.0081835547462106,-.0017055196,.018072629,.10481009,52
92,81,Low,Female,25-44,-2,0,0,0,,52
92,81,Low,Female,25-44,-3,-.0042704716324806,-.01165989,.0031189476,.25733292,52
92,81,Low,Female,25-44,-4,-.0149900121614337,-.037890516,.0079104919,.19950619,52
92,81,Low,Female,25-44,-5,0,0,0,,52
92,81,Medium,Female,25-44,0,.0136070782318711,-.028224064,.055438221,.52375996,167
92,81,Medium,Female,25-44,1,.0237561278045177,-.038142908,.085655168,.45191568,167
92,81,Medium,Female,25-44,2,.0468696244060993,-.039779082,.13351832,.28905621,167
92,81,Medium,Female,25-44,3,.0939791724085808,-.018919185,.20687753,.10277458,167
92,81,Medium,Female,25-44,4,.1141741722822189,-.029926147,.2582745,.12043378,167
92,81,Medium,Female,25-44,5,.1542584896087646,-.024797726,.33331472,.091304339,167
92,81,Medium,Female,25-44,-1,.0141235878691077,-.010467863,.038715038,.26029879,167
92,81,Medium,Female,25-44,-2,0,0,0,,167
92,81,Medium,Female,25-44,-3,-.0049406886100769,-.01504121,.005159833,.33769095,167
92,81,Medium,Female,25-44,-4,-.0005060053081252,-.013623835,.012611824,.93973356,167
92,81,Medium,Female,25-44,-5,0,0,0,,167
92,81,High,Female,25-44,0,.0111623564735055,-.009003723,.031328436,.2779651,183
92,81,High,Female,25-44,1,.0202625282108784,-.013809977,.054335032,.24378045,183
92,81,High,Female,25-44,2,.0472631603479385,-.0013726272,.095898949,.056821194,183
92,81,High,Female,25-44,3,.0488898642361164,-.016429599,.11420933,.14237405,183
92,81,High,Female,25-44,4,.0329871810972691,-.050860532,.11683489,.44064835,183
92,81,High,Female,25-44,5,.0348230004310608,-.075675443,.14532144,.53678387,183
92,81,High,Female,25-44,-1,.007654370740056,-.0075051514,.022813892,.32234699,183
92,81,High,Female,25-44,-2,0,0,0,,183
92,81,High,Female,25-44,-3,.0016581371892244,-.0032456582,.0065619326,.50749612,183
92,81,High,Female,25-44,-4,-.0026370543055236,-.014254266,.0089801578,.65638405,183
92,81,High,Female,25-44,-5,0,0,0,,183
92,81,Low,Female,45-64,0,.0213492084294558,-.031722654,.074421071,.43043423,77
92,81,Low,Female,45-64,1,.0558833889663219,-.020627204,.13239399,.15226254,77
92,81,Low,Female,45-64,2,.1867323517799377,.048841141,.32462355,.0079488903,77
92,81,Low,Female,45-64,3,.229449525475502,.042245578,.41665348,.016292097,77
92,81,Low,Female,45-64,4,.2937802076339722,.048301723,.53925872,.018993396,77
92,81,Low,Female,45-64,5,.282623291015625,-.028409617,.59365618,.074916631,77
92,81,Low,Female,45-64,-1,.004057742189616,-.018844498,.026959982,.72839129,77
92,81,Low,Female,45-64,-2,0,0,0,,77
92,81,Low,Female,45-64,-3,-.0063712713308632,-.017109461,.0043669189,.24486062,77
92,81,Low,Female,45-64,-4,.0070565640926361,-.012874932,.026988061,.48773232,77
92,81,Low,Female,45-64,-5,0,0,0,,77
92,81,Medium,Female,45-64,0,.0199676174670458,-.027337821,.067273058,.40805817,121
92,81,Medium,Female,45-64,1,.0294757578521967,-.039815597,.098767117,.40441522,121
92,81,Medium,Female,45-64,2,.0545602478086948,-.038313169,.14743367,.24955162,121
92,81,Medium,Female,45-64,3,.0589568540453911,-.062739477,.18065318,.34234646,121
92,81,Medium,Female,45-64,4,.0709002763032913,-.079116754,.2209173,.35427704,121
92,81,Medium,Female,45-64,5,.0967296585440636,-.083939373,.27739868,.29400411,121
92,81,Medium,Female,45-64,-1,.0045657614246011,-.015466789,.024598312,.65507901,121
92,81,Medium,Female,45-64,-2,0,0,0,,121
92,81,Medium,Female,45-64,-3,-.0094082001596689,-.024947686,.0061312853,.23536211,121
92,81,Medium,Female,45-64,-4,-.0151166748255491,-.032679304,.0024459551,.091597594,121
92,81,Medium,Female,45-64,-5,0,0,0,,121
92,81,High,Female,45-64,0,-.0116518596187234,-.040939365,.017635647,.43552372,99
92,81,High,Female,45-64,1,-.0202659871429205,-.063882053,.023350077,.36245123,99
92,81,High,Female,45-64,2,.0014455213677138,-.063430548,.066321589,.96516645,99
92,81,High,Female,45-64,3,.0364112183451653,-.05964848,.13247092,.4575218,99
92,81,High,Female,45-64,4,.0905493423342705,-.03892646,.22002515,.1704583,99
92,81,High,Female,45-64,5,.1176562905311584,-.051296439,.28660902,.17227936,99
92,81,High,Female,45-64,-1,-.0089179743081331,-.029301649,.011465701,.39116243,99
92,81,High,Female,45-64,-2,0,0,0,,99
92,81,High,Female,45-64,-3,-.0032532310578972,-.025392959,.018886497,.77334356,99
92,81,High,Female,45-64,-4,-.0145005024969578,-.041960608,.012959605,.30067277,99
